"2014-06-30", "NaN-NaN-NaN", 0.68 
"2014-09-30", "NaN-NaN-NaN", 0.71 
"2014-12-31", "NaN-NaN-NaN", -1.37 
"2015-03-31", "NaN-NaN-NaN", 0.12 
"2015-06-30", "NaN-NaN-NaN", 2.59 
"2015-09-30", "NaN-NaN-NaN", 0.94 
"2015-12-31", "NaN-NaN-NaN", 1.31 
"2016-03-31", "NaN-NaN-NaN", 1.10 
"2016-06-30", "NaN-NaN-NaN", 2.71 
"2016-09-30", "NaN-NaN-NaN", 1.75 
"2016-12-31", "NaN-NaN-NaN", 2.39 
"2017-03-31", "2017-05-09 ", 2.37 
"2017-06-30", "NaN-NaN-NaN", 1.27 
"2017-09-30", "NaN-NaN-NaN", 2.34 
"2017-12-31", "NaN-NaN-NaN", 2.44 
"2018-03-31", "NaN-NaN-NaN", 1.92 
"2018-06-30", "NaN-NaN-NaN", 2.65 
"2018-09-30", "NaN-NaN-NaN", 2.17 
"2018-12-31", "NaN-NaN-NaN", -0.43 
"2019-03-31", "NaN-NaN-NaN", 0.97 
"2019-06-30", "NaN-NaN-NaN", 0.84 
