"2013-12-31", 0.98 
"2014-01-02", -1.21 
"2014-01-03", -0.57 
"2014-01-06", 0.00 
"2014-01-07", 1.61 
"2014-01-08", 0.81 
"2014-01-09", -0.48 
"2014-01-10", 1.80 
"2014-01-13", -1.82 
"2014-01-14", -0.08 
"2014-01-15", 0.30 
"2014-01-16", 0.51 
"2014-01-17", -0.43 
"2014-01-21", 0.32 
"2014-01-22", 1.31 
"2014-01-23", -0.50 
"2014-01-24", -2.35 
"2014-01-27", -1.60 
"2014-01-28", 1.10 
"2014-01-29", -0.76 
"2014-01-30", 0.16 
"2014-01-31", 0.25 
"2014-02-03", -2.60 
"2014-02-04", -1.77 
"2014-02-05", 0.57 
"2014-02-06", 1.65 
"2014-02-07", 1.31 
"2014-02-10", -0.33 
"2014-02-11", -0.33 
"2014-02-12", 0.39 
"2014-02-13", 1.77 
"2014-02-14", -0.22 
"2014-02-18", -0.30 
"2014-02-19", 1.01 
"2014-02-20", -0.68 
"2014-02-21", -0.22 
"2014-02-24", 0.87 
"2014-02-25", -0.19 
"2014-02-26", -0.30 
"2014-02-27", -0.03 
"2014-02-28", -0.05 
"2014-03-03", 0.33 
"2014-03-04", 0.19 
"2014-03-05", -1.06 
"2014-03-06", 0.47 
"2014-03-07", 1.12 
"2014-03-10", 0.08 
"2014-03-11", -1.41 
"2014-03-12", 0.77 
"2014-03-13", -1.23 
"2014-03-14", -0.03 
"2014-03-17", -0.30 
"2014-03-18", 0.61 
"2014-03-19", 0.52 
"2014-03-20", -0.19 
"2014-03-21", -0.36 
"2014-03-24", 1.43 
"2014-03-25", 0.11 
"2014-03-26", -0.79 
"2014-03-27", 1.64 
"2014-03-28", 2.63 
"2014-03-31", 1.10 
"2014-04-01", 0.00 
"2014-04-02", 1.61 
"2014-04-03", -0.05 
"2014-04-04", 0.87 
"2014-04-07", -1.24 
"2014-04-08", 2.02 
"2014-04-09", -0.58 
"2014-04-10", 0.20 
"2014-04-11", -0.58 
"2014-04-14", 0.08 
"2014-04-15", -0.33 
"2014-04-16", 1.96 
"2014-04-17", 0.82 
"2014-04-21", -0.15 
"2014-04-22", -0.22 
"2014-04-23", 2.60 
"2014-04-24", -0.99 
"2014-04-25", 0.00 
"2014-04-28", 0.93 
"2014-04-29", 3.05 
"2014-04-30", -0.75 
"2014-05-01", 0.59 
"2014-05-02", 1.62 
"2014-05-05", -0.32 
"2014-05-06", 0.74 
"2014-05-07", -0.58 
"2014-05-08", -2.22 
"2014-05-09", -0.12 
"2014-05-12", 1.57 
"2014-05-13", 0.82 
"2014-05-14", -0.23 
"2014-05-15", -0.44 
"2014-05-16", -1.68 
"2014-05-19", 0.00 
"2014-05-20", 0.00 
"2014-05-21", 0.88 
"2014-05-22", -0.12 
"2014-05-23", -0.16 
"2014-05-27", -1.20 
"2014-05-28", -0.05 
"2014-05-29", -0.36 
"2014-05-30", 0.05 
"2014-06-02", 1.29 
"2014-06-03", 0.43 
"2014-06-04", 0.78 
"2014-06-05", -0.31 
"2014-06-06", 1.01 
"2014-06-09", 1.26 
"2014-06-10", 0.60 
"2014-06-11", 1.26 
"2014-06-12", 2.81 
"2014-06-13", 2.00 
"2014-06-16", 0.86 
"2014-06-17", -0.92 
"2014-06-18", -0.02 
"2014-06-19", -0.80 
"2014-06-20", 0.28 
"2014-06-23", 0.39 
"2014-06-24", -3.61 
"2014-06-25", 0.27 
"2014-06-26", 1.52 
"2014-06-27", 0.51 
"2014-06-30", -0.24 
"2014-07-01", 0.00 
"2014-07-02", 0.92 
"2014-07-03", -0.85 
"2014-07-07", -0.15 
"2014-07-08", -0.24 
"2014-07-09", 0.62 
"2014-07-10", -1.42 
"2014-07-11", -1.65 
"2014-07-14", 1.70 
"2014-07-15", -1.78 
"2014-07-16", 1.20 
"2014-07-17", -0.98 
"2014-07-18", 0.77 
"2014-07-21", -0.07 
"2014-07-22", 0.78 
"2014-07-23", 1.34 
"2014-07-24", -0.22 
"2014-07-25", 0.29 
"2014-07-28", -0.50 
"2014-07-29", -0.49 
"2014-07-30", 1.48 
"2014-07-31", -2.23 
"2014-08-01", -2.99 
"2014-08-04", 0.00 
"2014-08-05", -0.55 
"2014-08-06", -0.74 
"2014-08-07", -0.72 
"2014-08-08", 1.03 
"2014-08-11", 0.37 
"2014-08-12", -1.46 
"2014-08-13", -0.82 
"2014-08-14", -0.57 
"2014-08-15", 2.41 
"2014-08-18", -0.63 
"2014-08-19", 1.34 
"2014-08-20", 0.95 
"2014-08-21", 0.21 
"2014-08-22", 0.48 
"2014-08-25", 0.77 
"2014-08-26", -0.32 
"2014-08-27", 0.07 
"2014-08-28", 0.05 
"2014-08-29", 0.95 
"2014-09-02", -1.52 
"2014-09-03", 1.01 
"2014-09-04", -0.07 
"2014-09-05", -0.02 
"2014-09-08", -1.18 
"2014-09-09", 0.28 
"2014-09-10", -1.12 
"2014-09-11", 0.25 
"2014-09-12", -0.85 
"2014-09-15", 0.35 
"2014-09-16", 0.93 
"2014-09-17", -0.99 
"2014-09-18", 0.02 
"2014-09-19", -2.46 
"2014-09-22", -1.57 
"2014-09-23", -0.22 
"2014-09-24", -0.95 
"2014-09-25", -1.37 
"2014-09-26", 0.99 
"2014-09-29", -1.13 
"2014-09-30", 0.75 
"2014-10-01", -1.26 
"2014-10-02", 0.05 
"2014-10-03", -0.47 
"2014-10-06", -0.75 
"2014-10-07", -2.58 
"2014-10-08", -0.75 
"2014-10-09", -1.91 
"2014-10-10", -2.27 
"2014-10-13", 0.00 
"2014-10-14", -1.53 
"2014-10-15", 0.58 
"2014-10-16", 2.29 
"2014-10-17", 1.59 
"2014-10-20", 0.98 
"2014-10-21", 1.99 
"2014-10-22", -2.47 
"2014-10-23", 2.85 
"2014-10-24", -0.28 
"2014-10-27", -1.85 
"2014-10-28", 2.23 
"2014-10-29", -0.38 
"2014-10-30", 0.39 
"2014-10-31", 2.62 
"2014-11-03", -3.62 
"2014-11-04", -3.45 
"2014-11-05", 3.44 
"2014-11-06", -0.05 
"2014-11-07", 1.79 
"2014-11-10", -0.05 
"2014-11-11", 0.31 
"2014-11-12", 1.43 
"2014-11-13", -1.66 
"2014-11-14", 0.97 
"2014-11-17", -0.96 
"2014-11-18", -0.05 
"2014-11-19", -1.17 
"2014-11-20", 2.53 
"2014-11-21", 2.09 
"2014-11-24", -0.49 
"2014-11-25", -1.71 
"2014-11-26", -1.41 
"2014-11-28", -7.58 
"2014-12-01", 1.80 
"2014-12-02", 0.33 
"2014-12-03", 2.08 
"2014-12-04", -3.93 
"2014-12-05", -0.39 
"2014-12-08", -5.73 
"2014-12-09", 0.95 
"2014-12-10", -4.73 
"2014-12-11", 0.46 
"2014-12-12", -1.32 
"2014-12-15", -2.37 
"2014-12-16", 5.23 
"2014-12-17", 8.18 
"2014-12-18", 1.18 
"2014-12-19", -0.08 
"2014-12-22", 2.16 
"2014-12-23", 2.49 
"2014-12-24", -1.30 
"2014-12-26", 0.00 
"2014-12-29", 0.24 
"2014-12-30", -0.83 
"2014-12-31", -0.51 
"2015-01-02", 1.22 
"2015-01-05", -4.36 
"2015-01-06", -1.37 
"2015-01-07", 0.14 
"2015-01-08", 1.98 
"2015-01-09", -1.03 
"2015-01-12", -3.62 
"2015-01-13", 1.43 
"2015-01-14", 0.17 
"2015-01-15", -1.86 
"2015-01-16", 5.20 
"2015-01-20", -2.97 
"2015-01-21", 4.21 
"2015-01-22", 1.79 
"2015-01-23", 0.78 
"2015-01-26", -0.35 
"2015-01-27", 1.13 
"2015-01-28", -2.37 
"2015-01-29", -0.82 
"2015-01-30", 4.01 
"2015-02-02", 3.83 
"2015-02-03", 0.51 
"2015-02-04", -5.21 
"2015-02-05", 2.83 
"2015-02-06", 0.49 
"2015-02-09", 1.45 
"2015-02-10", -2.24 
"2015-02-11", 0.18 
"2015-02-12", 1.58 
"2015-02-13", 0.77 
"2015-02-17", -0.63 
"2015-02-18", -1.69 
"2015-02-19", -0.05 
"2015-02-20", 0.00 
"2015-02-23", 0.52 
"2015-02-24", -0.85 
"2015-02-25", 0.08 
"2015-02-26", -0.47 
"2015-02-27", -1.73 
"2015-03-02", -0.45 
"2015-03-03", 1.29 
"2015-03-04", -0.45 
"2015-03-05", -0.75 
